word,rank,freq
"planning",820,1.2826495988760043e-4
"organization",821,1.2826495988760043e-4
"fear",822,1.2826495988760043e-4
"easy",823,1.2826495988760043e-4
"wouldnt",824,1.272783063500035e-4
"stopped",825,1.272783063500035e-4
"respect",826,1.272783063500035e-4
"myself",827,1.272783063500035e-4
"lead",828,1.272783063500035e-4
"effective",829,1.272783063500035e-4
"worked",830,1.2629165281240656e-4
"truth",831,1.2629165281240656e-4
"plant",832,1.2629165281240656e-4
"movement",833,1.2629165281240656e-4
"groups",834,1.2629165281240656e-4
"forms",835,1.2629165281240656e-4
"efforts",836,1.2629165281240656e-4
"clearly",837,1.2629165281240656e-4
"ask",838,1.2629165281240656e-4
"treatment",839,1.2530499927480965e-4
"somewhat",840,1.2530499927480965e-4
"press",841,1.2530499927480965e-4
"note",842,1.2530499927480965e-4
"mans",843,1.2530499927480965e-4
"hotel",844,1.2530499927480965e-4
"horse",845,1.2530499927480965e-4
"farm",846,1.2530499927480965e-4
"consider",847,1.2530499927480965e-4
"beautiful",848,1.2530499927480965e-4
"based",849,1.2530499927480965e-4
"placed",850,1.2431834573721273e-4
"charge",851,1.2431834573721273e-4
"arms",852,1.2431834573721273e-4
"reaction",853,1.2333169219961578e-4
"radio",854,1.2333169219961578e-4
"persons",855,1.2333169219961578e-4
"operation",856,1.2333169219961578e-4
"numbers",857,1.2333169219961578e-4
"length",858,1.2333169219961578e-4
"ive",859,1.2333169219961578e-4
"hit",860,1.2333169219961578e-4
"hes",861,1.2333169219961578e-4
"herself",862,1.2333169219961578e-4
"feed",863,1.2333169219961578e-4
"carried",864,1.2333169219961578e-4
"apparently",865,1.2333169219961578e-4
"running",866,1.2234503866201887e-4
"recently",867,1.2234503866201887e-4
"oh",868,1.2234503866201887e-4
"manner",869,1.2234503866201887e-4
"born",870,1.2234503866201887e-4
"sun",871,1.2135838512442195e-4
"price",872,1.2135838512442195e-4
"performance",873,1.2135838512442195e-4
"larger",874,1.2135838512442195e-4
"immediately",875,1.2135838512442195e-4
"eight",876,1.2135838512442195e-4
"deep",877,1.2135838512442195e-4
"chief",878,1.2135838512442195e-4
"approach",879,1.2135838512442195e-4
"straight",880,1.2037173158682502e-4
"stop",881,1.2037173158682502e-4
"main",882,1.2037173158682502e-4
"lived",883,1.2037173158682502e-4
"gun",884,1.2037173158682502e-4
"daily",885,1.2037173158682502e-4
"couple",886,1.2037173158682502e-4
"writing",887,1.1938507804922809e-4
"understanding",888,1.1938507804922809e-4
"test",889,1.1938507804922809e-4
"technical",890,1.1938507804922809e-4
"opportunity",891,1.1938507804922809e-4
"march",892,1.1938507804922809e-4
"image",893,1.1938507804922809e-4
"heavy",894,1.1938507804922809e-4
"window",895,1.1839842451163117e-4
"served",896,1.1839842451163117e-4
"progress",897,1.1839842451163117e-4
"negro",898,1.1839842451163117e-4
"fiscal",899,1.1839842451163117e-4
"europe",900,1.1839842451163117e-4
"determined",901,1.1839842451163117e-4
"described",902,1.1839842451163117e-4
"decision",903,1.1839842451163117e-4
"british",904,1.1839842451163117e-4
"additional",905,1.1839842451163117e-4
"steps",906,1.1741177097403424e-4
"responsibility",907,1.1741177097403424e-4
"reported",908,1.1741177097403424e-4
"religion",909,1.1741177097403424e-4
"quality",910,1.1741177097403424e-4
"character",911,1.1741177097403424e-4
"cars",912,1.1741177097403424e-4
"serious",913,1.1642511743643731e-4
"appear",914,1.1642511743643731e-4
"moving",915,1.1543846389884039e-4
"learned",916,1.1543846389884039e-4
"design",917,1.1543846389884039e-4
"corner",918,1.1543846389884039e-4
"communist",919,1.1543846389884039e-4
"ball",920,1.1543846389884039e-4
"account",921,1.1543846389884039e-4
"types",922,1.1445181036124346e-4
"staff",923,1.1445181036124346e-4
"specific",924,1.1445181036124346e-4
"slowly",925,1.1445181036124346e-4
"post",926,1.1445181036124346e-4
"poor",927,1.1445181036124346e-4
"pool",928,1.1445181036124346e-4
"pattern",929,1.1445181036124346e-4
"forward",930,1.1445181036124346e-4
"activity",931,1.1445181036124346e-4
"t",932,1.1346515682364653e-4
"returned",933,1.1346515682364653e-4
"r",934,1.1346515682364653e-4
"obtained",935,1.1346515682364653e-4
"nuclear",936,1.1346515682364653e-4
"letters",937,1.1346515682364653e-4
"latter",938,1.1346515682364653e-4
"justice",939,1.1346515682364653e-4
"growing",940,1.1346515682364653e-4
"filled",941,1.1346515682364653e-4
"choice",942,1.1346515682364653e-4
"audience",943,1.1346515682364653e-4
"activities",944,1.1346515682364653e-4
"thirty",945,1.1247850328604961e-4
"plans",946,1.1247850328604961e-4
"parts",947,1.1247850328604961e-4
"obviously",948,1.1247850328604961e-4
"doubt",949,1.1247850328604961e-4
"democratic",950,1.1247850328604961e-4
"stay",951,1.1149184974845268e-4
"standard",952,1.1149184974845268e-4
"saying",953,1.1149184974845268e-4
"mass",954,1.1149184974845268e-4
"leaders",955,1.1149184974845268e-4
"include",956,1.1149184974845268e-4
"function",957,1.1149184974845268e-4
"foot",958,1.1149184974845268e-4
"figures",959,1.1149184974845268e-4
"established",960,1.1149184974845268e-4
"co",961,1.1149184974845268e-4
"whatever",962,1.1050519621085575e-4
"waiting",963,1.1050519621085575e-4
"speak",964,1.1050519621085575e-4
"gives",965,1.1050519621085575e-4
"drive",966,1.1050519621085575e-4
"closed",967,1.1050519621085575e-4
"attack",968,1.1050519621085575e-4
"wish",969,1.0951854267325883e-4
"season",970,1.0951854267325883e-4
"race",971,1.0951854267325883e-4
"language",972,1.0951854267325883e-4
"hospital",973,1.0951854267325883e-4
"faith",974,1.0951854267325883e-4
"covered",975,1.0951854267325883e-4
"completely",976,1.0951854267325883e-4
"products",977,1.085318891356619e-4
"lack",978,1.085318891356619e-4
"income",979,1.085318891356619e-4
"glass",980,1.085318891356619e-4
"extent",981,1.085318891356619e-4
"effects",982,1.085318891356619e-4
"distance",983,1.085318891356619e-4
"designed",984,1.085318891356619e-4
"built",985,1.085318891356619e-4
"visit",986,1.0754523559806497e-4
"theres",987,1.0754523559806497e-4
"principle",988,1.0754523559806497e-4
"married",989,1.0754523559806497e-4
"firm",990,1.0754523559806497e-4
"existence",991,1.0754523559806497e-4
"elements",992,1.0754523559806497e-4
"corps",993,1.0754523559806497e-4
"analysis",994,1.0754523559806497e-4
"ahead",995,1.0754523559806497e-4
"stress",996,1.0655858206046805e-4
"serve",997,1.0655858206046805e-4
"scene",998,1.0655858206046805e-4
"none",999,1.0655858206046805e-4
"machine",1000,1.0655858206046805e-4
"limited",1001,1.0655858206046805e-4
"indicated",1002,1.0655858206046805e-4
"importance",1003,1.0655858206046805e-4
"expect",1004,1.0655858206046805e-4
"arm",1005,1.0655858206046805e-4
"wont",1006,1.0557192852287112e-4
"sea",1007,1.0557192852287112e-4
"role",1008,1.0557192852287112e-4
"reach",1009,1.0557192852287112e-4
"pretty",1010,1.0557192852287112e-4
"played",1011,1.0557192852287112e-4
"m",1012,1.0557192852287112e-4
"id",1013,1.0557192852287112e-4
"follow",1014,1.0557192852287112e-4
"division",1015,1.0557192852287112e-4
"determine",1016,1.0557192852287112e-4
"continue",1017,1.0557192852287112e-4
"cities",1018,1.0557192852287112e-4
"attitude",1019,1.0557192852287112e-4
"write",1020,1.0458527498527419e-4
"thomas",1021,1.0458527498527419e-4
"station",1022,1.0458527498527419e-4
"professional",1023,1.0458527498527419e-4
"mouth",1024,1.0458527498527419e-4
"hardly",1025,1.0458527498527419e-4
"factors",1026,1.0458527498527419e-4
"easily",1027,1.0458527498527419e-4
"date",1028,1.0458527498527419e-4
"current",1029,1.0458527498527419e-4
"applied",1030,1.0458527498527419e-4
"agreement",1031,1.0458527498527419e-4
"afternoon",1032,1.0458527498527419e-4
"suggested",1033,1.0359862144767727e-4
"style",1034,1.0359862144767727e-4
"spent",1035,1.0359862144767727e-4
"rhode",1036,1.0359862144767727e-4
"remained",1037,1.0359862144767727e-4
"jazz",1038,1.0359862144767727e-4
"interested",1039,1.0359862144767727e-4
"health",1040,1.0359862144767727e-4
"g",1041,1.0359862144767727e-4
"unit",1042,1.0261196791008034e-4
"prepared",1043,1.0261196791008034e-4
"news",1044,1.0261196791008034e-4
"energy",1045,1.0261196791008034e-4
"despite",1046,1.0261196791008034e-4
"commission",1047,1.0261196791008034e-4
"walk",1048,1.0162531437248341e-4
"teeth",1049,1.0162531437248341e-4
"studies",1050,1.0162531437248341e-4
"status",1051,1.0162531437248341e-4
"rise",1052,1.0162531437248341e-4
"reasons",1053,1.0162531437248341e-4
"rates",1054,1.0162531437248341e-4
"playing",1055,1.0162531437248341e-4
"original",1056,1.0162531437248341e-4
"nine",1057,1.0162531437248341e-4
"june",1058,1.0162531437248341e-4
"happy",1059,1.0162531437248341e-4
"exactly",1060,1.0162531437248341e-4
"director",1061,1.0162531437248341e-4
"council",1062,1.0162531437248341e-4
"clay",1063,1.0162531437248341e-4
"charles",1064,1.0162531437248341e-4
"trees",1065,1.006386608348865e-4
"supply",1066,1.006386608348865e-4
"sunday",1067,1.006386608348865e-4
"round",1068,1.006386608348865e-4
"relations",1069,1.006386608348865e-4
"related",1070,1.006386608348865e-4
"officers",1071,1.006386608348865e-4
"management",1072,1.006386608348865e-4
"james",1073,1.006386608348865e-4
"demand",1074,1.006386608348865e-4
"bit",1075,1.006386608348865e-4
"becomes",1076,1.006386608348865e-4
"weight",1077,9.965200729728956e-5
"unless",1078,9.965200729728956e-5
"thousand",1079,9.965200729728956e-5
"standing",1080,9.965200729728956e-5
"sides",1081,9.965200729728956e-5
"raised",1082,9.965200729728956e-5
"radiation",1083,9.965200729728956e-5
"oil",1084,9.965200729728956e-5
"officer",1085,9.965200729728956e-5
"events",1086,9.965200729728956e-5
"dropped",1087,9.965200729728956e-5
"u",1088,9.866535375969263e-5
"talking",1089,9.866535375969263e-5
"share",1090,9.866535375969263e-5
"poet",1091,9.866535375969263e-5
"places",1092,9.866535375969263e-5
"meant",1093,9.866535375969263e-5
"materials",1094,9.866535375969263e-5
"knows",1095,9.866535375969263e-5
"heat",1096,9.866535375969263e-5
"gas",1097,9.866535375969263e-5
"facilities",1098,9.866535375969263e-5
"doctor",1099,9.866535375969263e-5
"books",1100,9.866535375969263e-5
"actual",1101,9.866535375969263e-5
"techniques",1102,9.767870022209572e-5
"popular",1103,9.767870022209572e-5
"parents",1104,9.767870022209572e-5
"institutions",1105,9.767870022209572e-5
"hadnt",1106,9.767870022209572e-5
"fight",1107,9.767870022209572e-5
"dollars",1108,9.767870022209572e-5
"chicago",1109,9.767870022209572e-5
"primary",1110,9.669204668449878e-5
"opinion",1111,9.669204668449878e-5
"hed",1112,9.669204668449878e-5
"funds",1113,9.669204668449878e-5
"entered",1114,9.669204668449878e-5
"concern",1115,9.669204668449878e-5
"claim",1116,9.669204668449878e-5
"caught",1117,9.669204668449878e-5
"cattle",1118,9.669204668449878e-5
"bridge",1119,9.669204668449878e-5
"suppose",1120,9.570539314690185e-5
"isnt",1121,9.570539314690185e-5
"included",1122,9.570539314690185e-5
"inch",1123,9.570539314690185e-5
"christ",1124,9.570539314690185e-5
"accepted",1125,9.570539314690185e-5
"worth",1126,9.471873960930494e-5
"w",1127,9.471873960930494e-5
"usual",1128,9.471873960930494e-5
"success",1129,9.471873960930494e-5
"sitting",1130,9.471873960930494e-5
"names",1131,9.471873960930494e-5
"giving",1132,9.471873960930494e-5
"film",1133,9.471873960930494e-5
"considerable",1134,9.471873960930494e-5
"conference",1135,9.471873960930494e-5
"churches",1136,9.471873960930494e-5
"behavior",1137,9.471873960930494e-5
"americans",1138,9.471873960930494e-5
"workers",1139,9.3732086071708e-5
"tradition",1140,9.3732086071708e-5
"thin",1141,9.3732086071708e-5
"successful",1142,9.3732086071708e-5
"sir",1143,9.3732086071708e-5
"sign",1144,9.3732086071708e-5
"proper",1145,9.3732086071708e-5
"marriage",1146,9.3732086071708e-5
"construction",1147,9.3732086071708e-5
"civil",1148,9.3732086071708e-5
"changed",1149,9.3732086071708e-5
"attempt",1150,9.3732086071708e-5
"active",1151,9.3732086071708e-5
"wait",1152,9.274543253411107e-5
"source",1153,9.274543253411107e-5
"someone",1154,9.274543253411107e-5
"shows",1155,9.274543253411107e-5
"practice",1156,9.274543253411107e-5
"park",1157,9.274543253411107e-5
"jack",1158,9.274543253411107e-5
"highly",1159,9.274543253411107e-5
"fifty",1160,9.274543253411107e-5
"everyone",1161,9.274543253411107e-5
"discussion",1162,9.274543253411107e-5
"base",1163,9.274543253411107e-5
"remain",1164,9.175877899651416e-5
"project",1165,9.175877899651416e-5
"product",1166,9.175877899651416e-5
"poetry",1167,9.175877899651416e-5
"older",1168,9.175877899651416e-5
"lord",1169,9.175877899651416e-5
"famous",1170,9.175877899651416e-5
"dance",1171,9.175877899651416e-5
"break",1172,9.175877899651416e-5
"balance",1173,9.175877899651416e-5
"authority",1174,9.175877899651416e-5
"annual",1175,9.175877899651416e-5
"structure",1176,9.077212545891723e-5
"principal",1177,9.077212545891723e-5
"pieces",1178,9.077212545891723e-5
"pass",1179,9.077212545891723e-5
"obvious",1180,9.077212545891723e-5
"objective",1181,9.077212545891723e-5
"leadership",1182,9.077212545891723e-5
"laws",1183,9.077212545891723e-5
"key",1184,9.077212545891723e-5
"fell",1185,9.077212545891723e-5
"enemy",1186,9.077212545891723e-5
"complex",1187,9.077212545891723e-5
"bright",1188,9.077212545891723e-5
"speed",1189,8.97854719213203e-5
"security",1190,8.97854719213203e-5
"records",1191,8.97854719213203e-5
"purposes",1192,8.97854719213203e-5
"produced",1193,8.97854719213203e-5
"pain",1194,8.97854719213203e-5
"noted",1195,8.97854719213203e-5
"mike",1196,8.97854719213203e-5
"measure",1197,8.97854719213203e-5
"london",1198,8.97854719213203e-5
"gray",1199,8.97854719213203e-5
"frequently",1200,8.97854719213203e-5
"entirely",1201,8.97854719213203e-5
"dinner",1202,8.97854719213203e-5
"condition",1203,8.97854719213203e-5
"catholic",1204,8.97854719213203e-5
"build",1205,8.97854719213203e-5
"bottom",1206,8.97854719213203e-5
"youll",1207,8.879881838372338e-5
"stations",1208,8.879881838372338e-5
"sight",1209,8.879881838372338e-5
"kitchen",1210,8.879881838372338e-5
"king",1211,8.879881838372338e-5
"fast",1212,8.879881838372338e-5
"equal",1213,8.879881838372338e-5
"corporation",1214,8.879881838372338e-5
"clothes",1215,8.879881838372338e-5
"citizens",1216,8.879881838372338e-5
"caused",1217,8.879881838372338e-5
"battle",1218,8.879881838372338e-5
"rose",1219,8.781216484612645e-5
"relationship",1220,8.781216484612645e-5
"regard",1221,8.781216484612645e-5
"quickly",1222,8.781216484612645e-5
"published",1223,8.781216484612645e-5
"manager",1224,8.781216484612645e-5
"leaving",1225,8.781216484612645e-5
"goes",1226,8.781216484612645e-5
"fourth",1227,8.781216484612645e-5
"failure",1228,8.781216484612645e-5
"develop",1229,8.781216484612645e-5
"check",1230,8.781216484612645e-5
"broad",1231,8.781216484612645e-5
"add",1232,8.781216484612645e-5
"sources",1233,8.682551130852952e-5
"seeing",1234,8.682551130852952e-5
"scientific",1235,8.682551130852952e-5
"region",1236,8.682551130852952e-5
"positive",1237,8.682551130852952e-5
"operating",1238,8.682551130852952e-5
"moreover",1239,8.682551130852952e-5
"mary",1240,8.682551130852952e-5
"greatest",1241,8.682551130852952e-5
"cover",1242,8.682551130852952e-5
"carry",1243,8.682551130852952e-5
"announced",1244,8.682551130852952e-5
"upper",1245,8.58388577709326e-5
"units",1246,8.58388577709326e-5
"touch",1247,8.58388577709326e-5
"spoke",1248,8.58388577709326e-5
"sex",1249,8.58388577709326e-5
"possibility",1250,8.58388577709326e-5
"n",1251,8.58388577709326e-5
"inches",1252,8.58388577709326e-5
"german",1253,8.58388577709326e-5
"fixed",1254,8.58388577709326e-5
"finished",1255,8.58388577709326e-5
"facts",1256,8.58388577709326e-5
"doesnt",1257,8.58388577709326e-5
"companies",1258,8.58388577709326e-5
"carefully",1259,8.58388577709326e-5
"assistance",1260,8.58388577709326e-5
"team",1261,8.485220423333567e-5
"takes",1262,8.485220423333567e-5
"shape",1263,8.485220423333567e-5
"require",1264,8.485220423333567e-5
"previous",1265,8.485220423333567e-5
"philosophy",1266,8.485220423333567e-5
"patient",1267,8.485220423333567e-5
"otherwise",1268,8.485220423333567e-5
"opening",1269,8.485220423333567e-5
"named",1270,8.485220423333567e-5
"marked",1271,8.485220423333567e-5
"mark",1272,8.485220423333567e-5
"loss",1273,8.485220423333567e-5
"governor",1274,8.485220423333567e-5
"financial",1275,8.485220423333567e-5
"distribution",1276,8.485220423333567e-5
"died",1277,8.485220423333567e-5
"capital",1278,8.485220423333567e-5
"allowed",1279,8.485220423333567e-5
"winter",1280,8.386555069573874e-5
"watch",1281,8.386555069573874e-5
"variety",1282,8.386555069573874e-5
"strange",1283,8.386555069573874e-5
"stated",1284,8.386555069573874e-5
"spread",1285,8.386555069573874e-5
"significant",1286,8.386555069573874e-5
"rules",1287,8.386555069573874e-5
"relatively",1288,8.386555069573874e-5
"musical",1289,8.386555069573874e-5
"houses",1290,8.386555069573874e-5
"crisis",1291,8.386555069573874e-5
"concept",1292,8.386555069573874e-5
"classes",1293,8.386555069573874e-5
"captain",1294,8.386555069573874e-5
"bar",1295,8.386555069573874e-5
"slightly",1296,8.287889715814182e-5
"ship",1297,8.287889715814182e-5
"reports",1298,8.287889715814182e-5
"remembered",1299,8.287889715814182e-5
"remains",1300,8.287889715814182e-5
"regular",1301,8.287889715814182e-5
"proposed",1302,8.287889715814182e-5
"operations",1303,8.287889715814182e-5
"learn",1304,8.287889715814182e-5
"jewish",1305,8.287889715814182e-5
"individuals",1306,8.287889715814182e-5
"impossible",1307,8.287889715814182e-5
"henry",1308,8.287889715814182e-5
"file",1309,8.287889715814182e-5
"fair",1310,8.287889715814182e-5
"drink",1311,8.287889715814182e-5
"double",1312,8.287889715814182e-5
